repo,developer,commit,addition,deletion,pull_open,pull_merged,author
resque/resque,sadhu89,-0.11992200076862752,-0.12200642635714162,-0.12508024242210616,-0.5030926790551921,-0.09048569676377323,0
resque/resque,chornsby,-0.11992200076862752,-0.12200642635714162,-0.12508024242210616,-0.5030926790551921,-0.09048569676377323,0
resque/resque,cjcolvar,-0.11992200076862752,-0.12200642635714162,-0.12508024242210616,-0.5030926790551921,-0.09048569676377323,0
resque/resque,cehoffman,-0.09773248582377457,-0.11441770353678532,-0.12227714933993745,-0.11276215220202583,-0.09048569676377323,0
resque/resque,chrislerum,-0.09773248582377457,-0.1189709372289991,-0.11947405625776875,-0.5030926790551921,-0.09048569676377323,0
resque/resque,Sinjo,-0.11992200076862752,-0.12200642635714162,-0.12508024242210616,-0.5030926790551921,-0.09048569676377323,0
resque/resque,skizz,-0.09773248582377457,-0.11745319266492785,-0.11947405625776875,0.2775683746511404,-0.09048569676377323,0
resque/resque,christiannelson,-0.09773248582377457,-0.10531123615235777,-0.12227714933993745,-0.11276215220202583,-0.09048569676377323,0
resque/resque,electrickite,-0.11992200076862752,-0.12200642635714162,-0.12508024242210616,-0.5030926790551921,-0.09048569676377323,0
resque/resque,etdsoft,-0.11992200076862752,-0.12200642635714162,-0.12508024242210616,-0.5030926790551921,-0.09048569676377323,0
resque/resque,DannyBen,-0.11992200076862752,-0.12200642635714162,-0.12508024242210616,-0.5030926790551921,-0.09048569676377323,0
resque/resque,redsquirrel,-0.09773248582377457,-0.1189709372289991,-0.11947405625776875,0.2775683746511404,-0.09048569676377323,0
resque/resque,fimmtiu,-0.11992200076862752,-0.12200642635714162,-0.12508024242210616,-0.5030926790551921,-0.09048569676377323,0
resque/resque,plashchynski,-0.09773248582377457,-0.12048868179307036,-0.12227714933993745,-0.11276215220202583,-0.09048569676377323,0
resque/resque,edshadi,-0.11992200076862752,-0.12200642635714162,-0.12508024242210616,-0.5030926790551921,-0.09048569676377323,0
resque/resque,ecoffey,-0.09773248582377457,-0.12048868179307036,-0.12508024242210616,2.2292210089169715,-0.09048569676377323,0
resque/resque,eric,-0.09773248582377457,-0.12048868179307036,-0.12508024242210616,-0.11276215220202583,-0.09048569676377323,0
resque/resque,EugZol,-0.09773248582377457,-0.12048868179307036,-0.12227714933993745,-0.11276215220202583,-0.09048569676377323,0
resque/resque,federomero,-0.09773248582377457,-0.12048868179307036,-0.12227714933993745,-0.11276215220202583,-0.09048569676377323,0
resque/resque,flori,-0.09773248582377457,-0.12048868179307036,-0.12227714933993745,0.2775683746511404,-0.09048569676377323,0
resque/resque,ggilder,-0.09773248582377457,-0.12048868179307036,-0.12508024242210616,-0.11276215220202583,-0.09048569676377323,0
resque/resque,gerardc,-0.11992200076862752,-0.12200642635714162,-0.12508024242210616,-0.5030926790551921,-0.09048569676377323,0
resque/resque,gjastrab,-0.09773248582377457,-0.10986446984457154,-0.12508024242210616,-0.11276215220202583,-0.09048569676377323,0
resque/resque,greysteil,-0.11992200076862752,-0.12200642635714162,-0.12508024242210616,-0.5030926790551921,-0.09048569676377323,0
resque/resque,dzjuck,-0.11992200076862752,-0.12200642635714162,-0.12508024242210616,-0.5030926790551921,-0.09048569676377323,0
resque/resque,jpang-h4,-0.11992200076862752,-0.12200642635714162,-0.12508024242210616,-0.5030926790551921,-0.09048569676377323,0
resque/resque,Jacobkg,-0.09773248582377457,-0.12048868179307036,-0.12227714933993745,-0.11276215220202583,-0.09048569676377323,0
resque/resque,jadeforrest,-0.09773248582377457,-0.12048868179307036,-0.12508024242210616,-0.11276215220202583,-0.09048569676377323,0
resque/resque,jsanders,-0.09773248582377457,-0.11138221440864281,-0.12508024242210616,-0.11276215220202583,-0.09048569676377323,0
resque/resque,sixfeetover,-0.09773248582377457,-0.12200642635714162,-0.12227714933993745,-0.11276215220202583,-0.09048569676377323,0
resque/resque,jlecour,-0.09773248582377457,-0.12048868179307036,-0.12227714933993745,0.2775683746511404,-0.09048569676377323,0
resque/resque,joaodiogocosta,-0.11992200076862752,-0.12200642635714162,-0.12508024242210616,-0.5030926790551921,-0.09048569676377323,0
resque/resque,jharrilim,-0.11992200076862752,-0.12200642635714162,-0.12508024242210616,-0.5030926790551921,-0.09048569676377323,0
resque/resque,ice799,-0.09773248582377457,-0.12200642635714162,-0.0914431254360816,-0.11276215220202583,-0.09048569676377323,0
resque/resque,begriffs,-0.09773248582377457,-0.11138221440864281,-0.10826168392909388,1.058229428357473,-0.09048569676377323,0
resque/resque,softwaregravy,-0.09773248582377457,-0.11289995897271407,-0.12227714933993745,-0.11276215220202583,-0.09048569676377323,0
resque/resque,jonathanclarke,-0.09773248582377457,-0.11745319266492785,-0.11667096317560002,-0.11276215220202583,-0.09048569676377323,0
resque/resque,jrochkind,-0.11992200076862752,-0.12200642635714162,-0.12508024242210616,-0.5030926790551921,-0.09048569676377323,0
resque/resque,jzaleski,-0.11992200076862752,-0.12200642635714162,-0.12508024242210616,-0.5030926790551921,-0.09048569676377323,0
resque/resque,joshk,-0.09773248582377457,-0.10986446984457154,-0.05780600845005703,-0.11276215220202583,-0.09048569676377323,0
resque/resque,jish,-0.11992200076862752,-0.12200642635714162,-0.12508024242210616,-0.5030926790551921,-0.09048569676377323,0
resque/resque,jsharpe-ctm,-0.11992200076862752,-0.12200642635714162,-0.12508024242210616,-0.5030926790551921,-0.09048569676377323,0
resque/resque,joshuaflanagan,-0.11992200076862752,-0.12200642635714162,-0.12508024242210616,-0.5030926790551921,-0.09048569676377323,0
resque/resque,josh,-0.09773248582377457,-0.061296643794291256,-0.10545859084692517,-0.11276215220202583,-0.09048569676377323,0
resque/resque,julien-duponchelle,-0.09773248582377457,-0.10379349158828652,-0.0914431254360816,-0.11276215220202583,-0.09048569676377323,0
resque/resque,junaruga,-0.11992200076862752,-0.12200642635714162,-0.12508024242210616,-0.5030926790551921,-0.09048569676377323,0
resque/resque,karmi,-0.09773248582377457,-0.1189709372289991,-0.12508024242210616,-0.5030926790551921,-0.09048569676377323,0
resque/resque,kechol,-0.11992200076862752,-0.12200642635714162,-0.12508024242210616,-0.5030926790551921,-0.09048569676377323,0
resque/resque,ktdreyer,-0.09773248582377457,-0.12048868179307036,-0.12227714933993745,-0.11276215220202583,-0.09048569676377323,0
resque/resque,kemper,-0.09773248582377457,-0.08254506769128889,-0.12227714933993745,-0.11276215220202583,-0.09048569676377323,0
resque/resque,kneath,-0.09773248582377457,-0.12048868179307036,-0.12227714933993745,0.6678989015043066,-0.09048569676377323,0
resque/resque,lorn,-0.11992200076862752,-0.12200642635714162,-0.12508024242210616,-0.5030926790551921,-0.09048569676377323,0
resque/resque,luccastera,-0.09773248582377457,-0.12048868179307036,-0.12227714933993745,-0.5030926790551921,-0.09048569676377323,0
resque/resque,ldnunes,-0.11992200076862752,-0.12200642635714162,-0.12508024242210616,-0.5030926790551921,-0.09048569676377323,0
resque/resque,lucasmundim,-0.09773248582377457,-0.09772251333200148,-0.10265549776475645,-0.11276215220202583,-0.09048569676377323,0
resque/resque,girasquid,-0.11992200076862752,-0.12200642635714162,-0.12508024242210616,-0.5030926790551921,-0.09048569676377323,0
resque/resque,madslundholmdk,-0.11992200076862752,-0.12200642635714162,-0.12508024242210616,-0.5030926790551921,-0.09048569676377323,0
resque/resque,tapajos,-0.09773248582377457,-0.07495634487093258,-0.12227714933993745,0.2775683746511404,-0.09048569676377323,0
resque/resque,TSMMark,-0.11992200076862752,-0.12200642635714162,-0.12508024242210616,-0.5030926790551921,-0.09048569676377323,0
resque/resque,matth,-0.09773248582377457,-0.10379349158828652,-0.11947405625776875,-0.11276215220202583,-0.09048569676377323,0
resque/resque,mpalmer,-0.09773248582377457,-0.08102732312721762,-0.11667096317560002,-0.5030926790551921,-0.09048569676377323,0
resque/resque,matthewhively,-0.11992200076862752,-0.12200642635714162,-0.12508024242210616,-0.5030926790551921,-0.09048569676377323,0
resque/resque,zr40,-0.09773248582377457,-0.11441770353678532,-0.12227714933993745,-0.11276215220202583,-0.09048569676377323,0
resque/resque,subelsky,-0.09773248582377457,-0.12048868179307036,-0.12227714933993745,-0.11276215220202583,-0.09048569676377323,0
resque/resque,MishaConway,-0.11992200076862752,-0.12200642635714162,-0.12508024242210616,-0.5030926790551921,-0.09048569676377323,0
resque/resque,nengxu,-0.09773248582377457,-0.12048868179307036,-0.12508024242210616,-0.11276215220202583,-0.09048569676377323,0
resque/resque,NielsIA,-0.09773248582377457,-0.12048868179307036,-0.12227714933993745,-0.5030926790551921,-0.09048569676377323,0
resque/resque,orend,-0.09773248582377457,-0.12048868179307036,-0.12227714933993745,-0.11276215220202583,-0.09048569676377323,0
resque/resque,pjhyett,-0.09773248582377457,-0.058261154666148736,-0.055002915367888316,-0.5030926790551921,-0.09048569676377323,0
resque/resque,panthomakos,-0.09773248582377457,0.16484729625232636,-0.0718214738609006,1.058229428357473,-0.09048569676377323,0
resque/resque,paulrosania,-0.09773248582377457,-0.0673676220505763,-0.0914431254360816,-0.5030926790551921,-0.09048569676377323,0
resque/resque,pjambet,-0.11992200076862752,-0.12200642635714162,-0.12508024242210616,-0.5030926790551921,-0.09048569676377323,0
resque/resque,rferreira,-0.11992200076862752,-0.12200642635714162,-0.12508024242210616,-0.5030926790551921,-0.09048569676377323,0
resque/resque,rainerborene,-0.11992200076862752,-0.12200642635714162,-0.12508024242210616,-0.5030926790551921,-0.09048569676377323,0
resque/resque,rickmzp,-0.09773248582377457,-0.1189709372289991,-0.11947405625776875,-0.11276215220202583,-0.09048569676377323,0
resque/resque,rmoriz,-0.09773248582377457,-0.11289995897271407,-0.12227714933993745,-0.5030926790551921,-0.09048569676377323,0
resque/resque,rubycut,-0.11992200076862752,-0.12200642635714162,-0.12508024242210616,-0.5030926790551921,-0.09048569676377323,0
resque/resque,rtlong,-0.09773248582377457,-0.08709830138350266,-0.11667096317560002,-0.11276215220202583,-0.09048569676377323,0
resque/resque,rtomayko,-0.09773248582377457,-0.11593544810085658,-0.12508024242210616,-0.11276215220202583,-0.09048569676377323,0
resque/resque,sgonyea,-0.09773248582377457,-0.1189709372289991,-0.12227714933993745,-0.11276215220202583,-0.09048569676377323,0
resque/resque,seamusabshere,-0.09773248582377457,-0.12048868179307036,-0.12227714933993745,0.6678989015043066,-0.09048569676377323,0
resque/resque,stephencelis,-0.09773248582377457,-0.10531123615235777,-0.1110647770112626,-0.11276215220202583,-0.09048569676377323,0
resque/resque,stevedomin,-0.11992200076862752,-0.12200642635714162,-0.12508024242210616,-0.5030926790551921,-0.09048569676377323,0
resque/resque,steverandy,-0.09773248582377457,-0.11593544810085658,-0.11667096317560002,-0.11276215220202583,-0.09048569676377323,0
resque/resque,SKoschnicke,-0.11992200076862752,-0.12200642635714162,-0.12508024242210616,-0.5030926790551921,-0.09048569676377323,0
resque/resque,szymon-jez,-0.09773248582377457,-0.10986446984457154,-0.12227714933993745,0.6678989015043066,-0.09048569676377323,0
resque/resque,yoshino,-0.11992200076862752,-0.12200642635714162,-0.12508024242210616,-0.5030926790551921,-0.09048569676377323,0
resque/resque,ThomasHarper,-0.11992200076862752,-0.12200642635714162,-0.12508024242210616,-0.5030926790551921,-0.09048569676377323,0
resque/resque,tneems,-0.09773248582377457,-0.11441770353678532,-0.12508024242210616,0.2775683746511404,-0.09048569676377323,0
resque/resque,tombruijn,-0.11992200076862752,-0.12200642635714162,-0.12508024242210616,-0.5030926790551921,-0.09048569676377323,0
resque/resque,equivalent,-0.11992200076862752,-0.12200642635714162,-0.12508024242210616,-0.5030926790551921,-0.09048569676377323,0
resque/resque,mcfiredrill,-0.09773248582377457,-0.12048868179307036,-0.12227714933993745,3.009882062623304,0.27745313043831676,0
resque/resque,knappe,-0.11992200076862752,-0.12200642635714162,-0.12508024242210616,-0.5030926790551921,-0.09048569676377323,0
resque/resque,wandenberg,-0.09773248582377457,-0.10379349158828652,-0.1110647770112626,0.6678989015043066,-0.09048569676377323,0
resque/resque,will,-0.09773248582377457,-0.11138221440864281,-0.11947405625776875,-0.11276215220202583,-0.09048569676377323,0
resque/resque,WGautier,-0.11992200076862752,-0.12200642635714162,-0.12508024242210616,-0.5030926790551921,-0.09048569676377323,0
resque/resque,willywg,-0.09773248582377457,-0.11289995897271407,-0.11947405625776875,0.2775683746511404,-0.09048569676377323,0
resque/resque,brianvans,-0.11992200076862752,-0.12200642635714162,-0.12508024242210616,-0.5030926790551921,-0.09048569676377323,0
resque/resque,daz,-0.09773248582377457,-0.12200642635714162,-0.11386787009343131,-0.11276215220202583,-0.09048569676377323,0
resque/resque,elubow,-0.09773248582377457,-0.11593544810085658,-0.12508024242210616,-0.11276215220202583,-0.09048569676377323,0
resque/resque,guilleiguaran,-0.09773248582377457,-0.10379349158828652,-0.0914431254360816,0.6678989015043066,-0.09048569676377323,0
resque/resque,labocho,-0.11992200076862752,-0.12200642635714162,-0.12508024242210616,-0.5030926790551921,-0.09048569676377323,0
resque/resque,malomalo,-0.09773248582377457,-0.09772251333200148,-0.12508024242210616,-0.5030926790551921,-0.09048569676377323,0
resque/resque,mishina2228,-0.11992200076862752,-0.12200642635714162,-0.12508024242210616,-0.5030926790551921,-0.09048569676377323,0
resque/resque,nathantsoi,-0.11992200076862752,-0.12200642635714162,-0.12508024242210616,-0.5030926790551921,-0.09048569676377323,0
resque/resque,nevans,-0.09773248582377457,-0.11289995897271407,-0.12227714933993745,-0.11276215220202583,-0.09048569676377323,0
resque/resque,oss92,-0.11992200076862752,-0.12200642635714162,-0.12508024242210616,-0.5030926790551921,-0.09048569676377323,0
resque/resque,phiggins,-0.09773248582377457,-0.08102732312721762,-0.07462456694306932,0.6678989015043066,-0.09048569676377323,0
resque/resque,snusnu,-0.09773248582377457,-0.11289995897271407,-0.12227714933993745,-0.5030926790551921,-0.09048569676377323,0
resque/resque,st0012,-0.11992200076862752,-0.12200642635714162,-0.12508024242210616,-0.5030926790551921,-0.09048569676377323,0
resque/resque,dan-g,-0.09773248582377457,-0.09924025789607273,-0.11947405625776875,-0.5030926790551921,-0.09048569676377323,0
resque/resque,jiikko,-0.11992200076862752,-0.12200642635714162,-0.12508024242210616,-0.5030926790551921,-0.09048569676377323,0
resque/resque,hazi,-0.11992200076862752,-0.12200642635714162,-0.12508024242210616,-0.5030926790551921,-0.09048569676377323,0
